date_time,town,title,price,beds,sqft,url
2022-07-07 16:30, (Brighton),"Sweet Studio, Separate Kitchen, Renov Bath, On T & Park, 9/1",1500,,,https://boston.craigslist.org/gbs/apa/d/brighton-sweet-studio-separate-kitchen/7505987615.html
2022-07-07 16:30, (northwest/merrimack),Umass Lowell North Campus(4th Ave),2200,4,,https://boston.craigslist.org/nwb/apa/d/lowell-umass-lowell-north-campus4th-ave/7505987495.html
2022-07-07 16:25, (boston/cambridge/brookline),MINS to Porter - Harvard Squares || HT-HW INCL || best DEAL !!,2400,1,,https://boston.craigslist.org/gbs/apa/d/cambridge-mins-to-porter-harvard/7505985365.html
2022-07-07 16:25, (Arlington Heights),Garden Level 1BR 1BA ALL UTILITIES INCLUDED DW COIN-OP 1CAR 8/1,1600,1,,https://boston.craigslist.org/gbs/apa/d/arlington-garden-level-1br-1ba-all/7505985045.html
2022-07-07 16:20, (Roslindale),"Avail 9/1 Roslindale 2BD/2BA New Construction, W/D in Unit, NO Fee!",3250,2,,https://boston.craigslist.org/gbs/apa/d/roslindale-avail-1-roslindale-2bd-2ba/7505982764.html
2022-07-07 16:13, (Roslindale),"Avail 9/1 Roslindale 2BD/2BA New Construction, W/D in Unit, Parking",2950,2,,https://boston.craigslist.org/gbs/apa/d/roslindale-avail-1-roslindale-2bd-2ba/7505979393.html
2022-07-07 16:09, (Watertown),"AVA 7/15 - 2 Bed, 2 Bath,Off Street Parking,Laundry",2550,2,,https://boston.craigslist.org/gbs/apa/d/newton-ava-bed-bathoff-street/7505977161.html
2022-07-07 16:04, (Cambridge),Cambridge one bedroom apartment near Harvard Sq.,2000,1,630.0,https://boston.craigslist.org/gbs/apa/d/cambridge-cambridge-one-bedroom/7505974911.html
2022-07-07 15:57, (Salem),"Downtown Salem, Parking, Cat/Dog",1995,1,700.0,https://boston.craigslist.org/nos/apa/d/salem-downtown-salem-parking-cat-dog/7505971222.html
2022-07-07 15:49, (Peabody),Gorgeous and spacious 1791 sq ft lofts available now,3530,2,1791.0,https://boston.craigslist.org/nos/apa/d/peabody-gorgeous-and-spacious-1791-sq/7505967440.html
2022-07-07 15:45, (Norwood),3- Bedroom,2750,3,1100.0,https://boston.craigslist.org/gbs/apa/d/norwood-bedroom/7505965398.html
2022-07-07 15:42, (Allston),"SEPT 2022-Sweet Comm Ave Cat Friendly 2 bed, H/Hw inc,",2795,2,,https://boston.craigslist.org/gbs/apa/d/allston-sept-2022-sweet-comm-ave-cat/7505964111.html
2022-07-07 15:38, (Allston),SEPT 2022-Gorgeous Cat Friendly 2 bed on Comm Ave,2700,2,,https://boston.craigslist.org/gbs/apa/d/allston-sept-2022-gorgeous-cat-friendly/7505962037.html
2022-07-07 15:22," (East Arlington, MA)","First floor, bright, 2-bedrooms, 5 rooms",2600,2,1127.0,https://boston.craigslist.org/gbs/apa/d/cambridge-first-floor-bright-bedrooms/7505954484.html
2022-07-07 15:21, (Brighton),★NO FEE★Pet Friendly / Brighton 3 Bdrm / Avail 9/1,2895,3,,https://boston.craigslist.org/gbs/apa/d/brighton-no-feepet-friendly-brighton/7505954028.html
2022-07-07 15:18, (Somerville),Walk to Tufts-Laundry-Wood Floors-Off Street Parking-9/1!,5500,5,,https://boston.craigslist.org/gbs/apa/d/medford-walk-to-tufts-laundry-wood/7505952486.html
2022-07-07 15:17, (Somerville),Walk to Tufts-Wood Floors-Laundry-Off Street Parking-9/1!,3000,3,,https://boston.craigslist.org/gbs/apa/d/medford-walk-to-tufts-wood-floors/7505951572.html
2022-07-07 15:14, (Somerville),Walk to Tufts-Eat in Kitchen-Wood Floors-Off Street Parking-9/1!,2500,2,,https://boston.craigslist.org/gbs/apa/d/medford-walk-to-tufts-eat-in-kitchen/7505950346.html
2022-07-07 15:02, (Brighton),Amazing 3 Bed 2 bath with parking!! Lndry/Central Air No Fee!! Sept 1,2675,3,,https://boston.craigslist.org/gbs/apa/d/brighton-amazing-bed-bath-with-parking/7505943988.html
2022-07-07 14:59, (Stow),Farm house with pond view-No fees,4200,4,2200.0,https://boston.craigslist.org/bmw/apa/d/stow-farm-house-with-pond-view-no-fees/7505942289.html
2022-07-07 14:47, (Somerville),"Davis Square Charmer, Great Location Avail August 1",2800,2,1200.0,https://boston.craigslist.org/gbs/apa/d/somerville-davis-square-charmer-great/7505936063.html
2022-07-07 14:46, (Somerville),NO BROKER FEE** SOMERVILLE 4 BED!!,3800,4,,https://boston.craigslist.org/gbs/apa/d/somerville-no-broker-fee-somerville-bed/7505935410.html
2022-07-07 14:44, (Brighton),★SPACIOUS 1 Bdrm / Avail. 9/1 / No Fee / Close to Boston College,2175,1,,https://boston.craigslist.org/gbs/apa/d/brighton-spacious-bdrm-avail-1-no-fee/7505934728.html
2022-07-07 14:36, (Cambridge),➼Beautiful Top Floor Cambridge 1 Bedroom Available Now!,2850,1,535.0,https://boston.craigslist.org/gbs/apa/d/cambridge-beautiful-top-floor-cambridge/7505930597.html
2022-07-07 14:33, (north shore),EVERETT - WILL NOT LAST! Great one bedroom in quiet building.,1650,1,,https://boston.craigslist.org/nos/apa/d/everett-everett-will-not-last-great-one/7505929108.html
2022-07-07 14:30, (Cambridge),➼Gorgeous Cambridge 1 Bedroom Available Now!,2795,1,535.0,https://boston.craigslist.org/gbs/apa/d/cambridge-gorgeous-cambridge-bedroom/7505927474.html
2022-07-07 14:28, (north shore),"1 Bd on Fellsway, HT/HW, newer appl., separate Kitchen",1650,1,,https://boston.craigslist.org/nos/apa/d/medford-bd-on-fellsway-ht-hw-newer-appl/7505926068.html
2022-07-07 14:19, (Somerville),INCREDIBLE  4br/2ba in SOMERVILLE,4500,4,1448.0,https://boston.craigslist.org/gbs/apa/d/somerville-incredible-4br-2ba-in/7505921448.html
2022-07-07 14:18, (Brighton),Sept 2022- Brighton one bed. East MBTA. Student Friendly.,2250,1,,https://boston.craigslist.org/gbs/apa/d/brighton-sept-brighton-one-bed-east/7505920970.html
2022-07-07 14:18, (JAMAICA PLAIN),SPACIOUS 1BR+DEN / 1.5BA IN JP,3500,1,1014.0,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-spacious-1brden-15ba-in-jp/7505920878.html
2022-07-07 14:17, (Boston),EXQUISITE CHARLES STREET STUDIO / (BOSTON),2200,,450.0,https://boston.craigslist.org/gbs/apa/d/boston-exquisite-charles-street-studio/7505920220.html
2022-07-07 14:16, (Boston),EXQUISITE CHARLES STREET STUDIO,2200,,450.0,https://boston.craigslist.org/gbs/apa/d/boston-exquisite-charles-street-studio/7505919877.html
2022-07-07 14:14, (Revere),"REVERE Two BR, Balc, all appl. Near shops/pub trans/Suflk Downs/Logan",2104,2,780.0,https://boston.craigslist.org/nos/apa/d/revere-revere-two-br-balc-all-appl-near/7505918456.html
2022-07-07 14:13, (Revere),REVERE DEAD END ROAD Near shopping/pub transp/hghwys/Logan,1825,1,700.0,https://boston.craigslist.org/nos/apa/d/revere-revere-dead-end-road-near/7505918182.html
2022-07-07 14:00, (Peabody),Looking for the ideal 2 bed / 2 bath? Check out Essex Apartments!,3090,2,1225.0,https://boston.craigslist.org/nos/apa/d/peabody-looking-for-the-ideal-bed-bath/7505910614.html
2022-07-07 13:57, (Peabody),"Great 1 Bed, 1 Bath floor plans at Essex Apartments",2575,1,824.0,https://boston.craigslist.org/nos/apa/d/peabody-great-bed-bath-floor-plans-at/7505909337.html
2022-07-07 13:49, (Brookline),Two roommates needed for house in Brookline,1250,3,1400.0,https://boston.craigslist.org/gbs/apa/d/brookline-two-roommates-needed-for/7505869187.html
2022-07-07 13:44, (MID CAMBRIDGE),"(((Mid-Cambridge Studio, Hardwood, Heat Incl))))  9/1",1950,,,https://boston.craigslist.org/gbs/apa/d/cambridge-mid-cambridge-studio-hardwood/7505902337.html
2022-07-07 13:36, (Brighton),===▶ Utilities Included! ▶ Big Bedrooms ▶ Dishwasher ▶ Laundry,3000,3,1300.0,https://boston.craigslist.org/gbs/apa/d/brighton-utilities-included-big/7505898549.html
2022-07-07 13:36, (South End / Hanson & Bond St),"Pet Friendly 1 Bed --- South End --- W/D in unit, New Kitch & Bath",2850,1,,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-bed-south-end-d-in/7505898139.html
2022-07-07 13:35, (Beacon Hill),BEACON HILL STUDIO!!,2000,,,https://boston.craigslist.org/gbs/apa/d/boston-beacon-hill-studio/7505898116.html
2022-07-07 13:33, (Brighton),"Big 1 bed on Comm Ave / No rental fee , Avail",2175,1,,https://boston.craigslist.org/gbs/apa/d/brighton-big-bed-on-comm-ave-no-rental/7505897073.html
2022-07-07 13:28, (Somerville),"Spacious 2 Bedroom, 2 Bath close to Sullivan T",2400,2,,https://boston.craigslist.org/gbs/apa/d/somerville-spacious-bedroom-bath-close/7505894281.html
2022-07-07 13:28, (Brighton),===▶ Sunny & Open ▶ Utilities Included ▶ Top Floor ▶ Dishwasher,2500,2,800.0,https://boston.craigslist.org/gbs/apa/d/brighton-sunny-open-utilities-included/7505894043.html
2022-07-07 13:28, (Brighton),Sept 2022- Student Friendly/Pet Friendly Brighton One Bed.,2250,1,,https://boston.craigslist.org/gbs/apa/d/brighton-sept-student-friendly-pet/7505893987.html
2022-07-07 13:16, (Brighton Center),9/1 - Great Deal! Spacious and Updated 1 Bedroom in Brighton Center!,1700,1,675.0,https://boston.craigslist.org/gbs/apa/d/brighton-great-deal-spacious-and/7505887743.html
2022-07-07 13:14, (Newton Highlands),2 bath Carriage house with private back yard on trolley Avail. Sept. 4,3500,3,1400.0,https://boston.craigslist.org/bmw/apa/d/newton-highlands-bath-carriage-house/7505886899.html
2022-07-07 13:11, (Dorchester),"3 Bedroom, 1 Bath in Polish Triangle",3300,3,,https://boston.craigslist.org/gbs/apa/d/dorchester-bedroom-bath-in-polish/7505885159.html
2022-07-07 13:03, (Peabody),"Great 1 Bed, 1 Bath floor plans at Essex Apartments",2575,1,824.0,https://boston.craigslist.org/nos/apa/d/peabody-great-bed-bath-floor-plans-at/7505880392.html
2022-07-07 13:01, (close by  W. Elm street PLEASE! Read all details B4 U call),INCLUDES HEAT-Hot Water (July 15th) 2 bdrm 1 bath,1675,2,,https://boston.craigslist.org/sob/apa/d/brockton-includes-heat-hot-water-july/7505879361.html
2022-07-07 13:00, (Chelsea MA),heat and hot water included,2400,2,,https://boston.craigslist.org/gbs/apa/d/chelsea-heat-and-hot-water-included/7505879070.html
2022-07-07 12:58, (MID CAMBRIDGE),(((Mid Cambridge 1 Bed 1 Bath)))7/15 or 8/1,2400,1,,https://boston.craigslist.org/gbs/apa/d/cambridge-mid-cambridge-bed-bath7-15-or/7505877455.html
2022-07-07 12:49, (Boston),**JULY MOVE-IN LOWER ALLSTON FULLY RENOVATED 4BED/2 BATH-PARKING INCLD,5000,4,,https://boston.craigslist.org/gbs/apa/d/new-town-july-move-in-lower-allston/7505872717.html
2022-07-07 12:41, (Harvard Sq/Kirkland/Inman Sq/Porter Sq/Union Sq),9/1!Excellent 3BD!14 min to Harvard Sq!!Laundry!HWD FL!DECK/YARD!,3500,3,,https://boston.craigslist.org/gbs/apa/d/somerville-1excellent-3bd14-min-to/7505868550.html
2022-07-07 12:39, (Teele Sq/Davis Square),9/1!Excellent Location Studio!12 min to Davis SQ!Laundry!Pets Neg!,1875,,,https://boston.craigslist.org/gbs/apa/d/medford-1excellent-location-studio12/7505867429.html
2022-07-07 12:36, (north shore),Great 1 Bedroom in Salem,2000,1,,https://boston.craigslist.org/nos/apa/d/salem-great-bedroom-in-salem/7505865832.html
2022-07-07 12:35, (boston/cambridge/brookline),Great Porter Square (Somerville) 3 Bedroom,3700,3,1392.0,https://boston.craigslist.org/gbs/apa/d/somerville-great-porter-square/7505865286.html
2022-07-07 12:34, (north shore),Stunning Salem Studio,2350,,1253.0,https://boston.craigslist.org/nos/apa/d/salem-stunning-salem-studio/7505864529.html
2022-07-07 12:32, (north shore),Large One Bed in Downtown Salem with Parking,2400,1,1703.0,https://boston.craigslist.org/nos/apa/d/salem-large-one-bed-in-downtown-salem/7505863455.html
2022-07-07 12:31, (north shore),Modern Two Bed in Downtown Salem,2100,2,1321.0,https://boston.craigslist.org/nos/apa/d/salem-modern-two-bed-in-downtown-salem/7505862586.html
