date_time,town,title,price,beds,sqft,url
2022-07-08 06:19, (oakland piedmont / montclair),nice two bedroom apartment in a great location,2235,2,,https://sfbay.craigslist.org/eby/apa/d/oakland-nice-two-bedroom-apartment-in/7501107843.html
2022-07-08 06:12, (san jose downtown),San Jose Downtown || 1BR apt || BELOW MARKET RATE!! || Modern kitchen,2195,1,667.0,https://sfbay.craigslist.org/sby/apa/d/san-jose-san-jose-downtown-1br-apt/7502106026.html
2022-07-08 06:11, (USF / panhandle),NEAR USF Available August 1st,5500,5,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-near-usf-available-august/7506199020.html
2022-07-08 06:08, (vallejo / benicia),Delightful 2 Bedroom Apartment! Don't miss out on this opportunity!,2972,2,920.0,https://sfbay.craigslist.org/eby/apa/d/el-cerrito-delightful-bedroom-apartment/7502030488.html
2022-07-08 06:07, (alameda),Newly Renovated 2BR/1BA Apartment in Quiet Neighborhood on West End,2350,2,,https://sfbay.craigslist.org/eby/apa/d/alameda-newly-renovated-2br-1ba/7501926748.html
2022-07-08 06:06, (mission district),"4 BR / 1.5 BA $6,195 Washer / Dryer in unit! Pet friendly! 1 Mo. Free!",6195,4,1415.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-br-15-ba-6195-washer/7506197404.html
2022-07-08 06:04, (hayes valley),Huge 2bed/2bath with a private balcony! 2 master suites! ~ J.Wavro,4350,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-huge-2bed-2bath-with/7506196746.html
2022-07-08 06:01, (oakland downtown),"Quartz Countertops, Personal Balconies or Patios, Ground Floor Retail",2995,1,619.0,https://sfbay.craigslist.org/eby/apa/d/oakland-quartz-countertops-personal/7493960119.html
2022-07-08 05:56, (north beach / telegraph hill),"Brand New 2 Bedroom plus office, 2 Bath - Two-level Flat  ~ J.Wavro",5500,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-bedroom-plus/7506194437.html
2022-07-08 05:56, (fremont / union city / newark),BEAUTIFUL 5BR HOUSE INCLUDES BONUS ROOM IN FREMONT CLOSE TO SILICON V,5400,5,,https://sfbay.craigslist.org/eby/apa/d/union-city-beautiful-5br-house-includes/7506188727.html
2022-07-08 05:54, (richmond / point / annex),"New Remodel, attached Garage, wahser&dryer, house",2950,2,720.0,https://sfbay.craigslist.org/eby/apa/d/richmond-new-remodel-attached-garage/7503542170.html
2022-07-08 05:54, (oakland north / temescal),Modern Elegant Secure New Condo w Attached Garage & washerDryer,2995,2,800.0,https://sfbay.craigslist.org/eby/apa/d/emeryville-modern-elegant-secure-new/7501498125.html
2022-07-08 05:54, (oakland rockridge / claremont),Luxury apartment directly above Claremont Hotel,3750,1,900.0,https://sfbay.craigslist.org/eby/apa/d/berkeley-luxury-apartment-directly/7502720862.html
2022-07-08 05:53, (lower nob hill),First-floor two-bedroom in Theater District,2500,2,580.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-first-floor-two-bedroom/7506193616.html
2022-07-08 05:53, (alamo square / nopa),"State-of-the-art Fitness Center, Cable Available, Microwave",2195,1,535.0,https://sfbay.craigslist.org/sfc/apa/d/san-ramon-state-of-the-art-fitness/7503736230.html
2022-07-08 05:51, (north beach / telegraph hill),Amazing 2 bedroom Flat with Views and Roof Deck ~ J.Wavro,5000,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-amazing-bedroom-flat-with/7506192993.html
